,PID,book-rank,book-link-href,Name,Author,Category,Price,Rating-number,Sold-number
65,579823,Phổ biến,https://tiki.vn/nha-lanh-dao-khong-chuc-danh-p579823.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.579823,Nhà Lãnh Đạo Không Chức Danh,Robin Sharma,Sách kinh tế,80000.0,128.0,1000.0
66,111580006,Phổ biến,https://tiki.vn/muon-kiep-nhan-sinh-2-kho-nho-p111580006.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.111580006,Muôn Kiếp Nhân Sinh 2 (Khổ Nhỏ),Nguyên Phong,Sách Tôn Giáo - Tâm Linh,128760.0,33.0,100.0
67,1476937,Phổ biến,https://tiki.vn/dam-bi-ghet-p1476937.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.1476937,Dám Bị Ghét,"Koga Fumitake,",Sách văn học,71800.0,2031.0,1000.0
68,49747007,Phổ biến,https://tiki.vn/hai-mat-cua-gia-dinh-p49747007.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.49747007,Hai Mặt Của Gia Đình,Choi Kwanghuyn,Sách kỹ năng sống,76000.0,2.0,13.0
69,7050299,Phổ biến,https://tiki.vn/chien-thang-con-quy-trong-ban-tai-ban-2018-p7050299.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.7050299,Chiến Thắng Con Quỷ Trong Bạn (Tái Bản),Napoleon Hill,Sách kỹ năng sống,68800.0,58.0,290.0
70,28292286,Phổ biến,https://tiki.vn/combo-30-chu-de-tu-vung-tieng-anh-2-tap-p28292286.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.28292286,Combo 30 Chủ Đề Từ Vựng Tiếng Anh (2 Tập),Trang Anh,Sách Học Ngoại Ngữ,380000.0,9.0,73.0
71,58437176,Phổ biến,https://tiki.vn/ba-tuoc-monte-cristo-bia-cung-p58437176.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.58437176,Bá Tước Monte Cristo (Bìa Cứng),Alexandre Dumas,Sách văn học,163180.0,2.0,8.0
72,117254517,Phổ biến,https://tiki.vn/dai-duong-den-p117254517.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.117254517,Đại Dương Đen - Những Câu Chuyện Từ Thế Giới Của Trầm Cảm,Đặng Hoàng Giang,Sách văn học,208800.0,2.0,14.0
73,37902342,Phổ biến,https://tiki.vn/7-phuong-phap-dau-tu-warren-buffet-p37902342.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.37902342,7 Phương Pháp Đầu Tư Warren Buffet,"Mary Buffett,",Sách kinh tế,111200.0,20.0,94.0
74,59511811,Phổ biến,https://tiki.vn/dau-chan-tren-cat-tai-ban-2020-p59511811.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.59511811,Dấu Chân Trên Cát (Tái Bản 2020),Nguyên Phong,Sách Tôn Giáo - Tâm Linh,118400.0,116.0,392.0
75,2429811,Phổ biến,https://tiki.vn/tu-duy-phan-bien-p2429811.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.2429811,Tư Duy Phản Biện,Zoe McKey,Sách kinh tế,68000.0,47.0,236.0
76,88592202,Phổ biến,https://tiki.vn/tiny-habits-thoi-quen-ti-hon-tiem-nang-khong-lo-p88592202.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.88592202,Tiny Habits : Thói quen tí hon - Tiềm năng khổng lồ,BJ Fogg,Sách kỹ năng sống,299000.0,329.0,1000.0
77,787753,Phổ biến,https://tiki.vn/hanh-trinh-ve-phuong-dong-bia-cung-p787753.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.787753,Hành Trình Về Phương Đông (Bìa Cứng),Baird T. Spalding,Sách văn học,94400.0,59.0,213.0
78,46259908,Phổ biến,https://tiki.vn/fibonacci-trading-p46259908.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.46259908,Fibonacci Trading,Carolyn Boroden,Sách kinh tế,299000.0,443.0,1000.0
79,8835165,Phổ biến,https://tiki.vn/ong-tram-tuoi-treo-qua-cua-so-va-bien-mat-tai-ban-p8835165.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.8835165,Ông Trăm Tuổi Trèo Qua Cửa Sổ Và Biến Mất (Tái Bản),Jonas Jonasson,Sách văn học,170000.0,53.0,230.0
80,69764547,Phổ biến,https://tiki.vn/hen-nhau-phia-sau-tan-vo-p69764547.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.69764547,Hẹn Nhau Phía Sau Tan Vỡ,An,Sách văn học,68800.0,15.0,75.0
81,626519,Phổ biến,https://tiki.vn/harry-potter-va-chiec-coc-lua-tap-4-tai-ban-2017-p626519.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.626519,Harry Potter Và Chiếc Cốc Lửa - Tập 4 (Tái Bản 2017),"J. K. Rowling,",Sách văn học,270000.0,92.0,380.0
82,70016690,Phổ biến,https://tiki.vn/the-gioi-rong-lon-long-nguoi-chat-hep-tang-kem-1-bookmark-p70016690.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.70016690,Thế Giới Rộng Lớn Lòng Người Chật Hẹp (Tặng Kèm 1 Bookmark ),Dưa Hấu Hạt Tím,Sách văn học,73600.0,103.0,346.0
83,72542509,Phổ biến,https://tiki.vn/raw-vegan-suc-manh-chua-lanh-cua-thuc-vat-tang-kem-bookmark-p72542509.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.72542509,Raw Vegan – Sức Mạnh Chữa Lành Của Thực Vật (Tặng kèm bookmark),Norman W.Walker,Sách Y Học,73600.0,32.0,151.0
84,1926761,Phổ biến,https://tiki.vn/khoi-nghiep-ban-le-bi-quyet-thanh-cong-va-giau-co-bang-nhung-cua-hang-dong-khach-p1926761.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.1926761,Khởi Nghiệp Bán Lẻ - Bí Quyết Thành Công Và Giàu Có Bằng Những Cửa Hàng Đông Khách - Công Thức Kinh Doanh Và Quản Lý Cửa Hàng Hiệu Quả,Trần Thanh Phong,Sách kinh tế,149000.0,1904.0,1000.0
85,1565659,Phổ biến,https://tiki.vn/vu-tru-trong-vo-hat-de-tai-ban-2018-p1565659.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.1565659,Vũ Trụ Trong Vỏ Hạt Dẻ (Tái Bản 2018),Stephen Hawking,Sách Kiến Thức Tổng Hợp,87220.0,56.0,312.0
86,4780917,Phổ biến,https://tiki.vn/nguoi-dua-dieu-tai-ban-2018-p4780917.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.4780917,Người Đua Diều (Tái Bản 2018),Khaled Hosseini,Sách văn học,98997.0,1.0,22.0
87,54683089,Phổ biến,https://tiki.vn/sach-muon-kiep-nhan-sinh-tang-bookmark-p54683089.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.54683089,Sách Muôn Kiếp Nhân Sinh Tặng Bookmark,,Sách kỹ năng sống,110380.0,1420.0,1000.0
88,85396163,Phổ biến,https://tiki.vn/combo-2-cuon-yeu-nhung-dieu-khong-hoan-hao-buoc-cham-lai-giua-the-gian-voi-va-tai-ban-p85396163.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.85396163,Combo 2 Cuốn: Yêu Những Điều Không Hoàn Hảo + Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),Hae Min,Sách văn học,179200.0,160.0,575.0
89,101870295,Phổ biến,https://tiki.vn/thien-quan-tu-phuc-tap-3-p101870295.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.101870295,Thiên Quan Tứ Phúc - Tập 3,Mặc Hương Đồng Khứu,Sách văn học,130380.0,81.0,201.0
90,8886001,Phổ biến,https://tiki.vn/giet-con-chim-nhai-tai-ban-p8886001.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.8886001,Giết Con Chim Nhại (Tái Bản),Harper Lee,Sách văn học,78000.0,714.0,1000.0
91,77230657,Phổ biến,https://tiki.vn/tam-ly-hoc-toi-pham-tap-1-p77230657.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.77230657,Tâm Lý Học Tội Phạm - Tập 1,Stanton E. Samenow,Sách Kiến Thức Tổng Hợp,122180.0,51.0,164.0
92,114046590,Phổ biến,https://tiki.vn/chan-dung-cua-dorian-gray-p114046590.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.114046590,Chân Dung Của Dorian Gray,Oscar Wilde,Sách văn học,109620.0,,13.0
93,105483727,Phổ biến,https://tiki.vn/on-dinh-hay-tu-do-p105483727.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.105483727,Ổn Định Hay Tự Do,Trương Học Vĩ,Sách kỹ năng sống,82560.0,170.0,609.0
94,48629556,Phổ biến,https://tiki.vn/day-con-lam-giau-tap-2-su-dung-dong-von-tai-ban-2020-p48629556.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.48629556,Dạy Con Làm Giàu (Tập 2) - Sử Dụng Đồng Vốn (Tái Bản 2020),Robert T. Kiyosaki,Sách kinh tế,84000.0,121.0,489.0
95,103640412,Phổ biến,https://tiki.vn/dung-lua-chon-an-nhan-khi-con-tre-tai-ban-p103640412.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.103640412,Đừng Lựa Chọn An Nhàn Khi Còn Trẻ (Tái Bản),Cảnh Thiên,Sách kỹ năng sống,63360.0,180.0,1000.0
96,75823566,Phổ biến,https://tiki.vn/tham-tu-lung-danh-conan-tap-98-p75823566.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.75823566,Thám Tử Lừng Danh Conan - Tập 98,Gosho Aoyama,"Truyện Tranh, Manga, Comic",19000.0,224.0,772.0
97,49550295,Phổ biến,https://tiki.vn/luoc-su-thoi-gian-tai-ban-p49550295.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.49550295,Lược Sử Thời Gian (Tái Bản),Stephen Hawking,Sách Kiến Thức Tổng Hợp,95000.0,8.0,115.0
98,54003813,Phổ biến,https://tiki.vn/sieu-nhi-hoi-nha-khoa-hoc-tra-loi-100-bi-an-moi-dua-tre-deu-muon-hoi-mot-nha-khoa-hoc-p54003813.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.54003813,Siêu Nhí Hỏi Nhà Khoa Học Trả Lời - 100 Bí Ẩn Mọi Đứa Trẻ Đều Muốn Hỏi Một Nhà Khoa Học,Robert Winston,Sách thiếu nhi,200000.0,59.0,290.0
99,42230121,Phổ biến,https://tiki.vn/hieu-ve-trai-tim-tai-ban-p42230121.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.42230121,Hiểu Về Trái Tim (Tái Bản),Minh Niệm,Sách kỹ năng sống,124200.0,211.0,1000.0
100,8886007,Phổ biến,https://tiki.vn/ngan-mat-troi-ruc-ro-tai-ban-p8886007.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.8886007,Ngàn Mặt Trời Rực Rỡ (Tái Bản),Khailed Hosseini,Sách văn học,110500.0,17.0,112.0
101,31579132,Phổ biến,https://tiki.vn/khong-phai-chua-du-nang-luc-ma-la-chua-du-kien-dinh-p31579132.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.31579132,"Không Phải Chưa Đủ Năng Lực , Mà Là Chưa Đủ Kiên Định",Hàn Xuân Trạch,Sách kỹ năng sống,53500.0,1569.0,1000.0
102,46789754,Phổ biến,https://tiki.vn/hieu-het-ve-kinh-doanh-p46789754.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.46789754,Hiểu Hết Về Kinh Doanh,DK,Sách kinh tế,323000.0,17.0,114.0
103,74362508,Phổ biến,https://tiki.vn/than-so-hoc-ung-dung-p74362508.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.74362508,Thần Số Học Ứng Dụng,Joy Woodward,Sách Kiến Thức Tổng Hợp,103200.0,72.0,310.0
104,888211,Phổ biến,https://tiki.vn/an-mang-tren-chuyen-tau-toc-hanh-phuong-dong-tai-ban-2017-p888211.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.888211,Án Mạng Trên Chuyến Tàu Tốc Hành Phương Đông (Tái Bản 2017),Agatha Christie,Sách văn học,90200.0,60.0,233.0
105,31509726,Phổ biến,https://tiki.vn/lam-ban-voi-bau-troi-bia-mem-tang-kem-khung-anh-so-luong-co-han-p31509726.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.31509726,Làm Bạn Với Bầu Trời (Bìa Mềm) (Tặng Kèm Khung Ảnh Số Lượng Có Hạn),Nguyễn Nhật Ánh,Sách văn học,77000.0,1607.0,1000.0
106,1817629,Phổ biến,https://tiki.vn/nghe-thuat-tinh-te-cua-viec-dech-quan-tam-p1817629.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.1817629,"Nghệ Thuật Tinh Tế Của Việc ""Đếch"" Quan Tâm",Mark Manson,Sách kỹ năng sống,95000.0,124.0,611.0
107,104651900,Phổ biến,https://tiki.vn/sach-seneca-nhung-buc-thu-dao-duc-chu-nghia-khac-ky-trong-doi-song-p104651900.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.104651900,Sách Seneca: Những Bức Thư Đạo Đức – Chủ nghĩa Khắc kỷ trong đời sống,Lucius Annaeus Seneca,Sách kỹ năng sống,129500.0,151.0,752.0
108,53452969,Phổ biến,https://tiki.vn/khoi-nghiep-du-kich-kinh-doanh-it-von-van-dung-nguon-luc-nho-chien-thang-cuoc-choi-lon-tai-ban-p53452969.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.53452969,Khởi Nghiệp Du Kích - Kinh Doanh Ít Vốn - Vận Dụng Nguồn Lực Nhỏ Chiến Thắng Cuộc Chơi Lớn (Tái Bản),Trần Thanh Phong,Sách kinh tế,149000.0,757.0,1000.0
109,57110087,Phổ biến,https://tiki.vn/sieu-co-how-to-be-a-power-connector-p57110087.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.57110087,Siêu Cò – How To Be A Power Connector,Judy Robinett,Sách kinh tế,249000.0,1887.0,1000.0
110,50475521,Phổ biến,https://tiki.vn/danh-thuc-con-nguoi-phi-thuong-trong-ban-tai-ban-2020-p50475521.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.50475521,Đánh Thức Con Người Phi Thường Trong Bạn (Tái Bản 2020),Anthony Robbins,Sách kỹ năng sống,134400.0,43.0,219.0
111,7982628,Phổ biến,https://tiki.vn/suoi-nguon-tai-ban-p7982628.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.7982628,Suối Nguồn (Tái Bản),Ayn Rand,Sách văn học,301750.0,93.0,324.0
112,13797248,Phổ biến,https://tiki.vn/khong-bao-gio-la-that-bai-tat-ca-la-thu-thach-tai-ban-2019-p13797248.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.13797248,Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Tái Bản 2019),Chung Ju Yung,Sách kỹ năng sống,78400.0,57.0,344.0
113,48629535,Phổ biến,https://tiki.vn/ngay-xua-co-mot-chuyen-tinh-tai-ban-p48629535.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.48629535,Ngày Xưa Có Một Chuyện Tình (Tái Bản),Nguyễn Nhật Ánh,Sách văn học,106250.0,62.0,191.0
114,5852521,Phổ biến,https://tiki.vn/combo-ca-phe-cung-tony-va-tren-duong-bang-p5852521.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.5852521,Combo Cà Phê Cùng Tony và Trên Đường Băng,Tony Buổi Sáng,Sách kỹ năng sống,119000.0,1363.0,1000.0
115,53250815,Phổ biến,https://tiki.vn/neu-toi-biet-duoc-khi-con-20-tai-ban-2020-p53250815.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.53250815,Nếu Tôi Biết Được Khi Còn 20 (Tái Bản 2020),,Sách kỹ năng sống,68000.0,10.0,52.0
116,573720,Phổ biến,https://tiki.vn/kieu-hanh-va-dinh-kien-p573720.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.573720,Kiêu Hãnh Và Định Kiến,Jane Austen,Sách văn học,82650.0,1.0,4.0
117,49506137,Phổ biến,https://tiki.vn/day-con-lam-giau-tap-3-huong-dan-dau-tu-tai-ban-2020-p49506137.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.49506137,Dạy Con Làm Giàu - Tập 3: Hướng Dẫn Đầu Tư (Tái Bản 2020),Robert T. Kiyosaki,Sách kinh tế,131750.0,37.0,164.0
118,113540588,Phổ biến,https://tiki.vn/thien-tang-p113540588.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.113540588,Thiên Táng,Hân Nhiên,Sách văn học,83520.0,,
119,7369223,Phổ biến,https://tiki.vn/cho-toi-xin-mot-ve-di-tuoi-tho-bia-mem-tai-ban-p7369223.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.7369223,Cho Tôi Xin Một Vé Đi Tuổi Thơ (Bìa Mềm) (Tái Bản),Nguyễn Nhật Ánh,Sách văn học,64000.0,76.0,301.0
120,84595858,Phổ biến,https://tiki.vn/toi-vo-tan-de-anh-sang-ngap-tran-p84595858.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.84595858,Tôi Vỡ Tan Để Ánh Sáng Ngập Tràn,Bianca Sparacino,Sách văn học,99000.0,21.0,78.0
121,4040663,Phổ biến,https://tiki.vn/25-chuyen-de-ngu-phap-tieng-anh-trong-tam-tap-1-p4040663.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.4040663,25 Chuyên Đề Ngữ Pháp Tiếng Anh Trọng Tâm – (Tập 1),,Sách Học Ngoại Ngữ,110000.0,157.0,657.0
122,7491315,Phổ biến,https://tiki.vn/combo-ban-dat-gia-bao-nhieu-khi-chat-bao-nhieu-hanh-phuc-bay-nhieu-2-cuon-p7491315.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202110100600_MD_PID.7491315,Combo Bạn Đắt Giá Bao Nhiêu + Khí Chất Bao Nhiêu - Hạnh Phúc Bấy Nhiêu (2 Cuốn),Vãn Tình,Sách kỹ năng sống,207100.0,1.0,5.0
